2010-01-01,1141.689941
2010-01-08,1148.459961
2010-01-15,1116.47998
2010-01-22,1084.530029
2010-01-29,1063.109985
2010-02-05,1078.469971
2010-02-12,1106.75
2010-02-19,1102.939941
2010-02-26,1122.969971
2010-03-05,1150.23999
2010-03-12,1165.829956
2010-03-19,1165.72998
2010-03-26,1178.099976
2010-04-02,1186.439941
2010-04-09,1211.670044
2010-04-16,1208.670044
2010-04-23,1206.780029
2010-04-30,1128.150024
2010-05-07,1157.439941
2010-05-14,1071.589966
2010-05-21,1103.060059
2010-05-28,1102.829956
2010-06-04,1086.839966
2010-06-11,1116.040039
2010-06-18,1073.689941
2010-06-25,1027.369995
2010-07-02,1070.25
2010-07-09,1096.47998
2010-07-16,1093.670044
2010-07-23,1101.530029
2010-07-30,1125.810059
2010-08-06,1083.609985
2010-08-13,1075.630005
2010-08-20,1047.219971
2010-08-27,1090.099976
2010-09-03,1104.180054
2010-09-10,1124.660034
2010-09-17,1124.829956
2010-09-24,1141.199951
2010-10-01,1158.060059
2010-10-08,1173.810059
2010-10-15,1180.26001
2010-10-22,1183.780029
2010-10-29,1221.060059
2010-11-05,1213.540039
2010-11-12,1196.689941
2010-11-19,1198.349976
2010-11-26,1221.530029
2010-12-03,1233
2010-12-10,1242.869995
2010-12-17,1256.77002
2010-12-24,1257.880005
2010-12-31,1273.849976
2011-01-07,1283.76001
2011-01-14,1280.26001
2011-01-21,1299.540039
2011-01-28,1307.099976
2011-02-04,1321.869995
2011-02-11,1340.430054
2011-02-18,1306.099976
2011-02-25,1330.969971
2011-03-04,1295.109985
2011-03-11,1273.719971
2011-03-18,1309.660034
2011-03-25,1325.829956
2011-04-01,1333.51001
2011-04-08,1314.52002
2011-04-15,1337.380005
2011-04-22,1360.47998
2011-04-29,1335.099976
2011-05-06,1348.650024
2011-05-13,1343.599976
2011-05-20,1325.689941
2011-05-27,1312.939941
2011-06-03,1289
2011-06-10,1267.640015
2011-06-17,1283.5
2011-06-24,1320.640015
2011-07-01,1353.219971
2011-07-08,1308.869995
2011-07-15,1343.800049
2011-07-22,1300.670044
2011-07-29,1200.069946
2011-08-05,1172.640015
2011-08-12,1140.650024
2011-08-19,1159.27002
2011-08-26,1204.420044
2011-09-02,1185.900024
2011-09-09,1209.109985
2011-09-16,1129.560059
2011-09-23,1160.400024
2011-09-30,1164.969971
2011-10-07,1203.660034
2011-10-14,1215.390015
2011-10-21,1284.589966
2011-10-28,1261.150024
2011-11-04,1239.699951
2011-11-11,1216.130005
2011-11-18,1161.790039
2011-11-25,1244.579956
2011-12-02,1234.349976
2011-12-09,1215.75
2011-12-16,1254
2011-12-23,1263.02002
2011-12-30,1281.060059
2012-01-06,1295.5
2012-01-13,1314.5
2012-01-20,1318.430054
2012-01-27,1325.540039
2012-02-03,1351.949951
2012-02-10,1358.040039
2012-02-17,1363.459961
2012-02-24,1374.089966
2012-03-02,1365.910034
2012-03-09,1402.599976
2012-03-16,1392.780029
2012-03-23,1403.280029
2012-03-30,1398.079956
2012-04-06,1387.569946
2012-04-13,1376.920044
2012-04-20,1399.97998
2012-04-27,1391.569946
2012-05-04,1357.98999
2012-05-11,1304.859985
2012-05-18,1320.680054
2012-05-25,1310.329956
2012-06-01,1314.98999
2012-06-08,1329.099976
2012-06-15,1325.51001
2012-06-22,1329.040039
2012-06-29,1367.579956
2012-07-06,1334.76001
2012-07-13,1376.51001
2012-07-20,1360.02002
2012-07-27,1365
2012-08-03,1402.800049
2012-08-10,1415.51001
2012-08-17,1402.079956
2012-08-24,1399.47998
2012-08-31,1432.119995
2012-09-07,1459.98999
2012-09-14,1460.26001
2012-09-21,1447.150024
2012-09-28,1461.400024
2012-10-05,1432.839966
2012-10-12,1457.339966
2012-10-19,1412.969971
2012-10-26,1427.589966
2012-11-02,1377.51001
2012-11-09,1353.329956
2012-11-16,1391.030029
2012-11-23,1415.949951
2012-11-30,1413.939941
2012-12-07,1419.449951
2012-12-14,1443.689941
2012-12-21,1418.099976
2012-12-28,1459.369995
2013-01-04,1472.119995
2013-01-11,1480.939941
2013-01-18,1494.819946
2013-01-25,1498.109985
2013-02-01,1509.390015
2013-02-08,1521.380005
2013-02-15,1502.420044
2013-02-22,1514.680054
2013-03-01,1544.26001
2013-03-08,1563.22998
2013-03-15,1545.800049
2013-03-22,1569.189941
2013-03-29,1559.97998
2013-04-05,1593.369995
2013-04-12,1541.609985
2013-04-19,1585.160034
2013-04-26,1597.589966
2013-05-03,1626.670044
2013-05-10,1650.469971
2013-05-17,1650.51001
2013-05-24,1654.410034
2013-05-31,1622.560059
2013-06-07,1636.359985
2013-06-14,1588.189941
2013-06-21,1613.199951
2013-06-28,1615.410034
2013-07-05,1675.02002
2013-07-12,1689.369995
2013-07-19,1690.25
2013-07-26,1706.869995
2013-08-02,1697.47998
2013-08-09,1661.319946
2013-08-16,1656.959961
2013-08-23,1638.170044
2013-08-30,1655.079956
2013-09-06,1683.420044
2013-09-13,1722.339966
2013-09-20,1698.670044
2013-09-27,1678.660034
2013-10-04,1692.560059
2013-10-11,1733.150024
2013-10-18,1752.069946
2013-10-25,1756.540039
2013-11-01,1747.150024
2013-11-08,1790.619995
2013-11-15,1795.849976
2013-11-22,1807.22998
2013-11-29,1785.030029
2013-12-06,1775.5
2013-12-13,1809.599976
2013-12-20,1842.02002
2013-12-27,1831.97998
2014-01-03,1838.130005
2014-01-10,1845.890015
2014-01-17,1828.459961
2014-01-24,1794.189941
2014-01-31,1773.430054
2014-02-07,1829.829956
2014-02-14,1839.780029
2014-02-21,1854.290039
2014-02-28,1877.030029
2014-03-07,1846.339966
2014-03-14,1872.01001
2014-03-21,1849.040039
2014-03-28,1888.77002
2014-04-04,1833.079956
2014-04-11,1864.849976
2014-04-18,1878.609985
2014-04-25,1883.680054
2014-05-02,1875.630005
2014-05-09,1870.849976
2014-05-16,1892.48999
2014-05-23,1920.030029
2014-05-30,1940.459961
2014-06-06,1930.109985
2014-06-13,1959.47998
2014-06-20,1957.219971
2014-06-27,1985.439941
2014-07-04,1964.680054
2014-07-11,1958.119995
2014-07-18,1987.97998
2014-07-25,1930.670044
2014-08-01,1909.569946
2014-08-08,1955.180054
2014-08-15,1992.369995
2014-08-22,1996.73999
2014-08-29,1997.650024
2014-09-05,1997.449951
2014-09-12,2011.359985
2014-09-19,1965.98999
2014-09-26,1946.170044
2014-10-03,1928.209961
2014-10-10,1862.76001
2014-10-17,1950.819946
2014-10-24,1994.650024
2014-10-31,2031.209961
2014-11-07,2039.329956
2014-11-14,2052.75
2014-11-21,2072.830078
2014-11-28,2071.919922
2014-12-05,2035.329956
2014-12-12,2061.22998
2014-12-19,2081.879883
2014-12-26,2058.899902
2015-01-02,2062.139893
2015-01-09,1992.670044
2015-01-16,2063.149902
2015-01-23,2021.25
2015-01-30,2062.52002
2015-02-06,2088.47998
2015-02-13,2097.449951
2015-02-20,2110.73999
2015-02-27,2101.040039
2015-03-06,2065.949951
2015-03-13,2089.27002
2015-03-20,2056.149902
2015-03-27,2066.959961
2015-04-03,2091.179932
2015-04-10,2104.98999
2015-04-17,2112.929932
2015-04-24,2085.51001
2015-05-01,2088
2015-05-08,2121.100098
2015-05-15,2130.820068
2015-05-22,2120.790039
2015-05-29,2095.840088
2015-06-05,2108.860107
2015-06-12,2121.23999
2015-06-19,2102.310059
2015-06-26,2076.780029
2015-07-03,2051.310059
2015-07-10,2124.290039
2015-07-17,2102.149902
2015-07-24,2108.629883
2015-07-31,2083.560059
2015-08-07,2083.389893
2015-08-14,2035.72998
2015-08-21,1987.660034
2015-08-28,1951.130005
2015-09-04,1952.290039
2015-09-11,1990.199951
2015-09-18,1932.23999
2015-09-25,1923.819946
2015-10-02,2013.430054
2015-10-09,2023.859985
2015-10-16,2052.51001
2015-10-23,2089.409912
2015-10-30,2099.929932
2015-11-06,2045.969971
2015-11-13,2081.23999
2015-11-20,2088.870117
2015-11-27,2049.620117
2015-12-04,2052.22998
2015-12-11,2041.890015
2015-12-18,2060.98999
2015-12-25,2043.939941
2016-01-01,1943.089966
2016-01-08,1921.839966
2016-01-15,1868.98999
2016-01-22,1893.359985
2016-01-29,1915.449951
2016-02-05,1829.079956
2016-02-12,1917.829956
2016-02-19,1951.699951
2016-02-26,1993.400024
2016-03-04,1989.569946
